index,RA,DEC,n419 flux (ujy),n419 flux err (ujy),rg flux (ujy),rg flux err (ujy),g flux (ujy),g flux err (ujy),r flux (ujy),r flux err (ujy),i flux (ujy),i flux err (ujy),z flux (ujy),z flux err (ujy),n501 flux (ujy),n501 flux err (ujy),estimated line flux (cgs),estimated EW_rf (A),estimated EW_rf error (A)
111143,15.331145158417488,-0.0005454696242694,0.36925104,0.0446196,0.13380809,0.027378809,0.11762852,0.01547343,0.08762765,0.015635733,3.6307804e-07,0.1026632,0.3507677,0.18592893,0.019706042,0.044111207,3.073440042271713e-17,57.52931066856573,21.160597094597037
111385,14.670103717365002,0.0007091371941143,0.7516286,0.043928113,0.2969492,0.026655804,0.26949528,0.015714917,0.21592048,0.015828334,0.18569764,0.09878875,3.6307804e-07,0.19085091,0.08858565,0.04503139,5.935322651861427e-17,49.23508125871304,9.228506584246107
111447,15.07223764115583,0.0006294112181972,1.2663335,0.046374314,0.28527188,0.020480374,0.32733643,0.015872268,0.44820076,0.017567813,0.19761397,0.097827956,0.4091396,0.18419775,0.19392686,0.044720285,1.2806644101443492e-16,132.845962648255,15.589647197436275
111542,15.132698168478097,0.0022649125182088,0.4088653,0.044001956,0.2002795,0.017458333,0.24827373,0.014795955,0.40558696,0.014871336,0.88745743,0.09708478,2.5725176,0.19446832,0.14636774,0.04275745,2.7228504823324683e-17,32.66483977118964,9.02703013265728
111581,15.988294454909614,0.0025705188452347,0.3009332,0.036416642,0.1520876,0.019162297,0.14617041,0.012228647,0.1335014,0.01144526,0.15224558,0.09866388,0.50065327,0.12666585,0.24165754,0.033063706,1.943010088668863e-17,30.651059438079642,10.657478707732825
111643,15.451055246343753,0.002902891920204,0.32085836,0.045276314,0.1445871,0.024878187,0.1342135,0.015116588,0.11322086,0.015050064,0.16315743,0.10467973,0.46044952,0.19079028,0.015833497,0.042859722,2.301020900331432e-17,38.49518849677332,15.156375227177895
111659,15.704485454390678,0.0030820080916598,0.42767194,0.036148578,0.21645916,0.013323178,0.2876995,0.0121652065,0.5511219,0.012129833,1.194225,0.08256904,1.2359511,0.1401767,0.29674813,0.032575317,2.7571427196759387e-17,30.557972195180717,7.004374675497396
111686,15.982708562923792,0.0020126555647835,0.75792605,0.037244383,0.23240489,0.01870021,0.23056585,0.012389098,0.22641924,0.011642652,0.08348033,0.09970685,0.33399373,0.12773478,0.17647241,0.03297367,6.860081290202488e-17,77.17825434359455,11.284414032409032
111839,15.03596263474467,0.0036932625186932,0.8702598,0.044545464,0.28551453,0.024903983,0.27587235,0.016002757,0.25504687,0.014891018,0.048830766,0.109593645,3.6307804e-07,0.26167542,0.16333783,0.04300816,7.63318471564761e-17,68.57510422176125,10.979361031204311
111862,14.80625415615455,0.0038213485502949,0.624243,0.045536257,0.19826175,0.023434335,0.19445047,0.01525109,0.18601635,0.015061833,0.17724933,0.10185651,0.0052634934,0.19967526,0.124626204,0.043402836,5.560700929915111e-17,72.58376243444395,15.18828017827561
111941,15.909397265702813,0.0039567970384396,1.1547692,0.035757963,0.52590257,0.017813265,0.5265143,0.011858305,0.5279198,0.011990426,0.69845015,0.0820214,0.6893,0.12749843,0.44580445,0.032559432,8.20913890983132e-17,37.717502581021236,4.792476480265902
111978,15.128574387849127,0.0051225099445538,0.53720176,0.044394784,0.13093263,0.023316897,0.12651852,0.014857452,0.11698401,0.015140969,0.13602215,0.08939101,0.8034724,0.18124163,0.0015839343,0.042993896,5.3033816135963814e-17,115.37745762328946,31.447647343575625
112199,15.165813395765692,0.0065970190598228,0.3558094,0.04425172,0.16285902,0.020838471,0.17401864,0.015001222,0.20246965,0.014716721,0.2032227,0.0861865,0.24247876,0.17002383,0.24179637,0.042424735,2.5187478498020145e-17,37.351821718106194,12.138787965496167
112289,14.51756406308188,0.0073530568018994,0.3397207,0.04439163,0.12085269,0.02201387,0.1220601,0.014768928,0.12486451,0.015413847,3.6307804e-07,0.09576077,0.22109622,0.1704918,0.032596864,0.042375986,2.8570730442611506e-17,59.45232412866291,20.497886389667944
112310,15.311826430842814,0.007391945128166,0.4904051,0.045055382,0.23654613,0.016775623,0.32094496,0.015652077,0.6444518,0.015684424,0.7844315,0.08882754,0.9550937,0.16824172,0.24568838,0.04222601,3.3138402465983947e-17,33.691204625903694,7.948652728904117
112316,15.722411886886682,0.0075613128627905,0.38854235,0.034941103,0.20087922,0.012444167,0.2767637,0.011794736,0.5755481,0.012026719,0.87182957,0.08076949,1.9729974,0.13967477,0.23852752,0.032489296,2.449728812011751e-17,29.23908518086394,7.08675039798097
112655,15.593743620110049,0.0099229641224771,0.40376538,0.04381494,0.1280456,0.023949122,0.12341733,0.015284231,0.11346218,0.014850506,0.12306159,0.08907997,0.57738423,0.17380911,0.041164767,0.042396884,3.5992082680681134e-17,72.77380123922192,23.130684643158823
112789,15.868673373891856,0.0090451511510169,1.7145504,0.035283003,0.3948413,0.021425921,0.33466992,0.011608389,0.22938505,0.011213801,0.3373787,0.08158524,0.36366287,0.11673114,0.2127793,0.030496478,1.7227301951875667e-16,127.67649753130763,11.413416333654892
112834,15.101503633443237,0.0106307614226696,0.7789758,0.045809355,0.15099797,0.020429093,0.17034087,0.015617913,0.22434568,0.015620995,0.1969265,0.09857296,0.69360644,0.17971006,0.097320154,0.043455627,8.197536636288741e-17,175.58605575645421,36.65759812577347
112902,15.010291307921715,0.0115471854171248,0.44039544,0.045625586,0.15191324,0.016730165,0.2021686,0.015281204,0.388409,0.01585879,0.472896,0.097023964,0.5038256,0.17254546,0.24801415,0.043404482,3.7658071518498935e-17,62.785868182426576,14.722086751721916
112994,15.11284694810935,0.0116548550316733,0.3645841,0.044585746,0.15610327,0.022440566,0.15871835,0.015223557,0.16485807,0.015298711,0.082990885,0.09565549,3.6307804e-07,0.18083695,0.18306063,0.042036746,2.7214802183205818e-17,42.42479346084304,13.815710230105228
113066,14.89897252936845,0.012109472221796,0.40925613,0.04492709,0.08488137,0.021573618,0.08601517,0.014608639,0.08866255,0.014290718,0.11388264,0.08510226,3.6307804e-07,0.17507756,0.058074594,0.040646978,4.234343717177673e-17,154.5660799638988,59.20049205571691
113114,14.68334623351235,0.0129373280678161,0.3906231,0.045781836,0.15414721,0.018250208,0.19110571,0.015463913,0.31226534,0.015685495,0.89544255,0.0828791,0.53202623,0.18837848,0.13022858,0.04485456,3.086923899644653e-17,49.33882306287407,13.590124358139686
113117,15.975161179580397,0.0125335506299651,0.4274936,0.035480823,0.12430825,0.019494029,0.12020328,0.012519534,0.11132664,0.011849642,0.27358988,0.10016575,0.105552465,0.12928188,0.10722869,0.03251992,3.95774005940787e-17,84.6585211524616,21.644267063617235
113147,15.087245888789608,0.0131736837173822,0.38799486,0.04600036,0.1572676,0.028278986,0.13586223,0.015666377,0.09725883,0.015474589,0.01235059,0.08303665,3.6307804e-07,0.2116066,0.0875914,0.042993747,3.0118820704872937e-17,46.975719674853224,16.70759952132899
113390,14.973777791073784,0.0140591646897761,0.5199564,0.04745615,0.0779152,0.02413878,0.07481344,0.01533683,0.068182684,0.014873569,0.0068621538,0.084194325,3.6307804e-07,0.1821406,3.6307804e-07,0.04313353,5.770345318956626e-17,299.62850668761183,156.33420566397697
113611,14.676287224146645,0.0151514664809727,0.5449248,0.045260713,0.18690239,0.022605259,0.1934582,0.015641917,0.20931141,0.01597253,0.119189546,0.08441474,3.6307804e-07,0.17622471,0.18190692,0.045503076,4.673575534644893e-17,63.42044760871319,14.426800425088352
113668,15.06381119748525,0.0164113442941732,0.39373866,0.046097066,0.11213111,0.020365011,0.12933214,0.015986478,0.1791911,0.015340836,0.25078088,0.08301372,0.64553934,0.18108304,0.25593996,0.043573093,3.676066411740228e-17,87.79099623434362,26.994659461190697
113750,15.33987030903927,0.0170781741181578,0.3353166,0.04553316,0.1448856,0.020392545,0.16518739,0.015810054,0.22289433,0.015074469,0.46251532,0.085926145,0.34210053,0.20764782,0.07906894,0.04295907,2.4858602081304402e-17,41.70319318895753,14.124424050091172
113946,14.436982217377633,0.0181003478056065,0.35845172,0.04512709,0.036053997,0.014044627,0.0595189,0.016054383,0.18708614,0.015751373,0.18966003,0.087197006,0.26022753,0.17595999,0.013979676,0.0436185,4.2085357467931153e-17,1055.9289928744706,1698.731536441875
113952,14.73726321796756,0.0181889492285505,0.5420921,0.045241486,0.16246839,0.022591868,0.1634725,0.015155216,0.16579045,0.015012998,3.6307804e-07,0.082545444,3.6307804e-07,0.18402104,0.11286783,0.042766426,4.955555948095896e-17,80.31485035032608,19.023314185579043
114440,14.523042868080225,0.0218738239804614,0.3605295,0.04690321,0.17268519,0.023354514,0.16466174,0.01466598,0.14770156,0.014684423,0.14005603,0.08409821,0.17523706,0.19419296,0.24605964,0.042350646,2.4520939109321424e-17,34.16558113168621,12.06368847253226
114629,15.108490987649011,0.0223468423732594,1.4368463,0.04722984,0.35601655,0.02465204,0.3429394,0.015685294,0.31483495,0.015606992,0.313005,0.08966562,0.9543555,0.20469186,0.36148024,0.04363147,1.4109003614372506e-16,112.06088610166411,12.79322777418563
114701,14.982645320414044,0.0234618543306475,0.69272447,0.04692026,0.2545125,0.027136957,0.22717683,0.015803425,0.17523651,0.014797621,0.117779754,0.08362359,0.5841892,0.2040818,0.14268264,0.04255246,5.72035907467508e-17,56.13044542458768,11.563773052750989
114720,15.221379522805025,0.0234480344873939,1.0362391,0.045222927,0.23184869,0.02559645,0.21166037,0.015260543,0.17188835,0.01492227,0.21268325,0.08195793,0.3004995,0.20423454,0.29788813,0.041688446,1.0500402308556536e-16,134.4984725844129,22.49576829109792
115068,14.968660952534904,0.02618696247205,0.65320224,0.048068687,0.32869843,0.027404854,0.28862455,0.015575284,0.21445161,0.014957922,0.23167075,0.08323032,0.44523463,0.20494789,0.25841442,0.043472566,4.23602831821353e-17,30.92403615967244,7.373420693225294
115081,14.479047090609107,0.0261227589920605,0.6530686,0.046933975,0.13400853,0.02524796,0.12549916,0.015501222,0.108031556,0.0155368205,0.07248534,0.09017811,0.20325053,0.24576613,3.6307804e-07,0.04340706,6.775739105725434e-17,157.6756579033951,44.22985991438374
115328,14.750572546825726,0.0277021941778469,0.85305536,0.047154568,0.36721212,0.026625058,0.3422842,0.016310424,0.29149774,0.015812052,0.0010445149,0.08376893,3.6307804e-07,0.21038868,0.27360934,0.04659406,6.342131153568312e-17,41.999435669406935,7.423983224453518
